File Path,mata: Count,void Count
fmwww.bc.edu/repec/bocode/d/discrepancy.ado,2,0
fmwww.bc.edu/repec/bocode/d/disjoint.ado,0,0
fmwww.bc.edu/repec/bocode/d/dissim.ado,0,0
fmwww.bc.edu/repec/bocode/d/dissim_index.ado,0,0
fmwww.bc.edu/repec/bocode/d/distable.ado,0,0
fmwww.bc.edu/repec/bocode/d/distan.ado,0,0
fmwww.bc.edu/repec/bocode/d/distances.do,0,0
fmwww.bc.edu/repec/bocode/d/distcomp.ado,2,1
fmwww.bc.edu/repec/bocode/d/distcomp2var.ado,0,0
fmwww.bc.edu/repec/bocode/d/distcomp_examples.do,0,0
fmwww.bc.edu/repec/bocode/d/distill.ado,0,0
fmwww.bc.edu/repec/bocode/d/distinct.ado,0,0
fmwww.bc.edu/repec/bocode/d/distmatch.ado,0,0
fmwww.bc.edu/repec/bocode/d/distplot.ado,0,0
fmwww.bc.edu/repec/bocode/d/distplot7.ado,0,0
fmwww.bc.edu/repec/bocode/d/distrate.ado,0,0
fmwww.bc.edu/repec/bocode/d/distrate_example.ado,0,0
fmwww.bc.edu/repec/bocode/d/div.ado,1,0
fmwww.bc.edu/repec/bocode/d/divcat.ado,1,0
fmwww.bc.edu/repec/bocode/d/divprob.ado,0,0
fmwww.bc.edu/repec/bocode/d/divratio.ado,0,0
fmwww.bc.edu/repec/bocode/d/divratio_template.do,0,0
fmwww.bc.edu/repec/bocode/d/dkdensity.ado,2,2
fmwww.bc.edu/repec/bocode/d/dkobs.ado,0,0
fmwww.bc.edu/repec/bocode/d/dlagif.ado,24,0
fmwww.bc.edu/repec/bocode/d/dlagif.do,0,0
fmwww.bc.edu/repec/bocode/d/dlist.ado,0,0
fmwww.bc.edu/repec/bocode/d/dltable.ado,0,0
fmwww.bc.edu/repec/bocode/d/dmariano.ado,2,1
fmwww.bc.edu/repec/bocode/d/dmerge.ado,0,0
fmwww.bc.edu/repec/bocode/d/dmexogxt.ado,0,0
fmwww.bc.edu/repec/bocode/d/dmout.ado,0,0
fmwww.bc.edu/repec/bocode/d/do2docs.ado,9,1
fmwww.bc.edu/repec/bocode/d/do2screen.ado,0,0
fmwww.bc.edu/repec/bocode/d/docd.ado,0,0
fmwww.bc.edu/repec/bocode/d/dochar.ado,0,0
fmwww.bc.edu/repec/bocode/d/docharedit.ado,0,0
fmwww.bc.edu/repec/bocode/d/docxtab.ado,5,0
fmwww.bc.edu/repec/bocode/d/doiplot.ado,0,0
fmwww.bc.edu/repec/bocode/d/dolog.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog10.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog11.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog12.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog13.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog14.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog15.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog16.ado,1,0
fmwww.bc.edu/repec/bocode/d/dolog6.ado,0,0
fmwww.bc.edu/repec/bocode/d/dolog7.ado,0,0
fmwww.bc.edu/repec/bocode/d/dolog8.ado,0,0
fmwww.bc.edu/repec/bocode/d/dolog9.ado,1,0
fmwww.bc.edu/repec/bocode/d/domdiag.ado,0,0
fmwww.bc.edu/repec/bocode/d/domin.ado,16,3
fmwww.bc.edu/repec/bocode/d/domme.ado,13,2
fmwww.bc.edu/repec/bocode/d/doparser.ado,0,0
fmwww.bc.edu/repec/bocode/d/doptimal.ado,2,15
fmwww.bc.edu/repec/bocode/d/doseresponse.ado,0,0
fmwww.bc.edu/repec/bocode/d/doseresponse2.ado,0,0
fmwww.bc.edu/repec/bocode/d/doseresponse_model.ado,0,0
fmwww.bc.edu/repec/bocode/d/dosmcl.ado,1,0
fmwww.bc.edu/repec/bocode/d/dotemplate.ado,0,0
fmwww.bc.edu/repec/bocode/d/dotex.ado,1,0
fmwww.bc.edu/repec/bocode/d/doub2flt.ado,0,0
fmwww.bc.edu/repec/bocode/d/doubleb.ado,0,0
fmwww.bc.edu/repec/bocode/d/doubleb_ll.ado,0,0
fmwww.bc.edu/repec/bocode/d/doubletofloat.ado,0,0
fmwww.bc.edu/repec/bocode/d/doubletriangular.ado,2,1
fmwww.bc.edu/repec/bocode/d/doubmass.ado,0,0
fmwww.bc.edu/repec/bocode/d/dpplot.ado,0,0
fmwww.bc.edu/repec/bocode/d/dpplot7.ado,0,0
fmwww.bc.edu/repec/bocode/d/dpredict.ado,0,0
fmwww.bc.edu/repec/bocode/d/dqd.ado,1,2
fmwww.bc.edu/repec/bocode/d/drany.ado,2,1
fmwww.bc.edu/repec/bocode/d/drarea.ado,0,0
fmwww.bc.edu/repec/bocode/d/drawwage.ado,0,0
fmwww.bc.edu/repec/bocode/d/drcate.ado,14,0
fmwww.bc.edu/repec/bocode/d/drcate_illustration.do,0,0
fmwww.bc.edu/repec/bocode/d/drcatecv.ado,14,0
fmwww.bc.edu/repec/bocode/d/drdecomp.ado,0,0
fmwww.bc.edu/repec/bocode/d/drdid.ado,24,18
fmwww.bc.edu/repec/bocode/d/drdid_display.ado,0,0
fmwww.bc.edu/repec/bocode/d/drdid_predict.ado,0,0
fmwww.bc.edu/repec/bocode/d/drm.ado,0,0
fmwww.bc.edu/repec/bocode/d/drm_logit_ll.ado,0,0
fmwww.bc.edu/repec/bocode/d/drm_normal_ll.ado,0,0
fmwww.bc.edu/repec/bocode/d/drm_probit_ll.ado,0,0
fmwww.bc.edu/repec/bocode/d/drmeta.ado,106,2
fmwww.bc.edu/repec/bocode/d/drmeta_cov.ado,16,2
fmwww.bc.edu/repec/bocode/d/drmeta_gof.ado,0,0
fmwww.bc.edu/repec/bocode/d/drmeta_graph.ado,0,0
fmwww.bc.edu/repec/bocode/d/drmeta_predict.ado,6,0
fmwww.bc.edu/repec/bocode/d/drmmws.ado,0,0
fmwww.bc.edu/repec/bocode/d/drmmws_bs.ado,0,0
fmwww.bc.edu/repec/bocode/d/drmwws_proof.do,0,0
fmwww.bc.edu/repec/bocode/d/ds2.ado,0,0
fmwww.bc.edu/repec/bocode/d/ds3.ado,0,0
fmwww.bc.edu/repec/bocode/d/ds5.ado,0,0
fmwww.bc.edu/repec/bocode/d/dsconcat.ado,0,0
fmwww.bc.edu/repec/bocode/d/dsearch.ado,0,0
fmwww.bc.edu/repec/bocode/d/dseg.ado,0,1
fmwww.bc.edu/repec/bocode/d/dsginideco.ado,0,0
fmwww.bc.edu/repec/bocode/d/dslab.ado,0,0
fmwww.bc.edu/repec/bocode/d/dstat.ado,32,265
fmwww.bc.edu/repec/bocode/d/dstat_svyr.ado,1,0
fmwww.bc.edu/repec/bocode/d/dsweight.ado,0,0
fmwww.bc.edu/repec/bocode/d/dta2ddi.ado,4,0
fmwww.bc.edu/repec/bocode/d/dta2html.ado,0,1
fmwww.bc.edu/repec/bocode/d/dta2kml.ado,0,0
fmwww.bc.edu/repec/bocode/d/dta2md.ado,0,0
fmwww.bc.edu/repec/bocode/d/dta2sav.ado,2,1
fmwww.bc.edu/repec/bocode/d/dtalink.ado,14,52
fmwww.bc.edu/repec/bocode/d/dtalink_example.do,0,0
fmwww.bc.edu/repec/bocode/d/dtanotes.ado,1,0
fmwww.bc.edu/repec/bocode/d/dtapaper.ado,0,0
fmwww.bc.edu/repec/bocode/d/dtastamp.ado,0,0
fmwww.bc.edu/repec/bocode/d/dthaz.ado,4,2
fmwww.bc.edu/repec/bocode/d/dtobit2.ado,0,0
fmwww.bc.edu/repec/bocode/d/dualaxislabcontour.ado,0,0
fmwww.bc.edu/repec/bocode/d/dubois_example.ado,0,0
fmwww.bc.edu/repec/bocode/d/dudahart.ado,11,0
fmwww.bc.edu/repec/bocode/d/dummies.ado,0,0
fmwww.bc.edu/repec/bocode/d/dummieslab.ado,0,0
fmwww.bc.edu/repec/bocode/d/dummynizer.ado,3,0
fmwww.bc.edu/repec/bocode/d/duncan.ado,0,0
fmwww.bc.edu/repec/bocode/d/duncan2.ado,0,0
fmwww.bc.edu/repec/bocode/d/duplist.ado,0,0
fmwww.bc.edu/repec/bocode/d/dupneigh.ado,0,0
fmwww.bc.edu/repec/bocode/d/dupneigh5.ado,0,0
fmwww.bc.edu/repec/bocode/d/dups.ado,0,0
fmwww.bc.edu/repec/bocode/d/durbina2.ado,0,0
fmwww.bc.edu/repec/bocode/d/durbinh.ado,0,0
fmwww.bc.edu/repec/bocode/d/dview.ado,0,0
fmwww.bc.edu/repec/bocode/d/dwstat2.ado,0,0
fmwww.bc.edu/repec/bocode/d/dyadid.ado,1,0
fmwww.bc.edu/repec/bocode/d/dyads.ado,0,0
fmwww.bc.edu/repec/bocode/d/dyadsim.do,0,0
fmwww.bc.edu/repec/bocode/d/dyn2do.ado,2,2
fmwww.bc.edu/repec/bocode/d/dyn_bias.do,0,0
fmwww.bc.edu/repec/bocode/d/dynamic_est.ado,0,0
fmwww.bc.edu/repec/bocode/d/dynardl.ado,0,0
fmwww.bc.edu/repec/bocode/d/dynhamming.ado,8,0
fmwww.bc.edu/repec/bocode/d/dynpandoc.ado,6,5
fmwww.bc.edu/repec/bocode/d/dynsimpie.ado,0,0
fmwww.bc.edu/repec/bocode/e/EWreplicate.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_mata_longrun.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_mata_narrsignrestrict.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_mata_shortrun.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_stata_longrun.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_stata_narrsignrestrict.do,0,0
fmwww.bc.edu/repec/bocode/e/EXAMPLE_stata_shortrun.do,0,0
fmwww.bc.edu/repec/bocode/e/EXPmixtureLEandUC_loglik.ado,0,0
fmwww.bc.edu/repec/bocode/e/EventStudyTest.do,0,0
fmwww.bc.edu/repec/bocode/e/Examples_audit_cc.do,0,0
fmwww.bc.edu/repec/bocode/e/cs_egranger.do,0,0
fmwww.bc.edu/repec/bocode/e/eaalogit.ado,11,0
fmwww.bc.edu/repec/bocode/e/eaapred.ado,7,1
fmwww.bc.edu/repec/bocode/e/eacf.ado,1,0
fmwww.bc.edu/repec/bocode/e/eba.ado,0,0
fmwww.bc.edu/repec/bocode/e/ebalance.ado,22,6
fmwww.bc.edu/repec/bocode/e/ebalfit.ado,3,4
fmwww.bc.edu/repec/bocode/e/ebalfit_p.ado,3,2
fmwww.bc.edu/repec/bocode/e/ebct.ado,2,3
fmwww.bc.edu/repec/bocode/e/ebreg.ado,1,1
fmwww.bc.edu/repec/bocode/e/ebrowse.ado,0,0
fmwww.bc.edu/repec/bocode/e/ecic.ado,2,1
fmwww.bc.edu/repec/bocode/e/eclpci.ado,0,0
fmwww.bc.edu/repec/bocode/e/eclplot.ado,0,0
fmwww.bc.edu/repec/bocode/e/ecollapse.ado,0,0
fmwww.bc.edu/repec/bocode/e/econsig.ado,0,0
fmwww.bc.edu/repec/bocode/e/edfreg.ado,0,0
fmwww.bc.edu/repec/bocode/e/edm.ado,24,5
fmwww.bc.edu/repec/bocode/e/educationdata.ado,3,0
fmwww.bc.edu/repec/bocode/e/ef.ado,0,0
fmwww.bc.edu/repec/bocode/e/effcon.ado,0,0
fmwww.bc.edu/repec/bocode/e/effdisp.ado,7,0
fmwww.bc.edu/repec/bocode/e/effects1.ado,0,0
fmwww.bc.edu/repec/bocode/e/effmenu1.ado,0,0
fmwww.bc.edu/repec/bocode/e/effmenu2.ado,0,0
fmwww.bc.edu/repec/bocode/e/efolder.ado,0,0
fmwww.bc.edu/repec/bocode/e/eformat.ado,0,0
fmwww.bc.edu/repec/bocode/e/efrontier-test.do,0,0
fmwww.bc.edu/repec/bocode/e/efrontier.ado,7,0
fmwww.bc.edu/repec/bocode/e/efrontierm.ado,2,0
fmwww.bc.edu/repec/bocode/e/egb2den.ado,0,0
fmwww.bc.edu/repec/bocode/e/egb2evaluator.ado,0,0
fmwww.bc.edu/repec/bocode/e/egb2reg.ado,0,0
fmwww.bc.edu/repec/bocode/e/egfr.ado,0,0
fmwww.bc.edu/repec/bocode/e/egi.ado,0,0
fmwww.bc.edu/repec/bocode/e/egranger.ado,0,0
fmwww.bc.edu/repec/bocode/e/eitc.ado,0,0
fmwww.bc.edu/repec/bocode/e/elabel.ado,0,0
fmwww.bc.edu/repec/bocode/e/elabel_cmd_adjust.ado,0,6
fmwww.bc.edu/repec/bocode/e/elabel_cmd_compare.ado,0,7
fmwww.bc.edu/repec/bocode/e/elabel_cmd_load.ado,0,2
fmwww.bc.edu/repec/bocode/e/elabel_cmd_modify.ado,0,0
fmwww.bc.edu/repec/bocode/e/elabel_cmd_recode.ado,0,2
fmwww.bc.edu/repec/bocode/e/elabel_cmd_remove.ado,0,0
fmwww.bc.edu/repec/bocode/e/elabel_cmd_rename.ado,0,21
fmwww.bc.edu/repec/bocode/e/elabel_cmd_uselabel.ado,0,2
fmwww.bc.edu/repec/bocode/e/elabel_fcn_combine.ado,0,2
fmwww.bc.edu/repec/bocode/e/elabel_fcn_copy.ado,0,0
fmwww.bc.edu/repec/bocode/e/elabel_fcn_encode.ado,0,1
fmwww.bc.edu/repec/bocode/e/elabel_fcn_levels.ado,0,2
fmwww.bc.edu/repec/bocode/e/elabel_fcn_regexse.ado,0,1
fmwww.bc.edu/repec/bocode/e/elapse.ado,0,0
fmwww.bc.edu/repec/bocode/e/elasticregress.ado,2,5
fmwww.bc.edu/repec/bocode/e/electind.ado,0,0
fmwww.bc.edu/repec/bocode/e/elfs.ado,2,11
fmwww.bc.edu/repec/bocode/e/elgen.ado,2,1
fmwww.bc.edu/repec/bocode/e/elife.ado,0,0
fmwww.bc.edu/repec/bocode/e/elix22.ado,0,0
fmwww.bc.edu/repec/bocode/e/elixhaus.ado,0,0
fmwww.bc.edu/repec/bocode/e/elixhauser.ado,0,0
fmwww.bc.edu/repec/bocode/e/ellip.ado,0,0
fmwww.bc.edu/repec/bocode/e/ellip6.ado,0,0
fmwww.bc.edu/repec/bocode/e/ellip7.ado,0,0
fmwww.bc.edu/repec/bocode/e/ellipse.do,0,0
fmwww.bc.edu/repec/bocode/e/ellipticity.ado,8,2
fmwww.bc.edu/repec/bocode/e/eltmle.ado,0,0
fmwww.bc.edu/repec/bocode/e/email.ado,0,0
fmwww.bc.edu/repec/bocode/e/emailme.ado,0,0
fmwww.bc.edu/repec/bocode/e/emc.ado,6,3
fmwww.bc.edu/repec/bocode/e/eme.ado,0,0
fmwww.bc.edu/repec/bocode/e/emh.ado,0,0
fmwww.bc.edu/repec/bocode/e/emiss.ado,2,1
fmwww.bc.edu/repec/bocode/e/encodefrom.ado,0,0
fmwww.bc.edu/repec/bocode/e/encodefrom_example.do,0,0
fmwww.bc.edu/repec/bocode/e/encodel.ado,4,1
fmwww.bc.edu/repec/bocode/e/encodelabel.ado,0,1
fmwww.bc.edu/repec/bocode/e/encoder.ado,0,0
fmwww.bc.edu/repec/bocode/e/encoderall.ado,0,0
fmwww.bc.edu/repec/bocode/e/enforce.ado,6,4
fmwww.bc.edu/repec/bocode/e/enlarge.ado,0,0
fmwww.bc.edu/repec/bocode/e/entropy.ado,0,0
fmwww.bc.edu/repec/bocode/e/entropyetc.ado,0,0
fmwww.bc.edu/repec/bocode/e/entropyetc2.ado,1,1
fmwww.bc.edu/repec/bocode/e/enwei.ado,19,0
fmwww.bc.edu/repec/bocode/e/eofplot.ado,0,0
fmwww.bc.edu/repec/bocode/e/epctile.ado,0,0
fmwww.bc.edu/repec/bocode/e/eperiod.ado,0,0
fmwww.bc.edu/repec/bocode/e/epi_seir.ado,0,0
fmwww.bc.edu/repec/bocode/e/epi_sir.ado,0,0
fmwww.bc.edu/repec/bocode/e/epicheck1.ado,0,0
fmwww.bc.edu/repec/bocode/e/epicheck2.ado,0,0
fmwww.bc.edu/repec/bocode/e/epicheck3.ado,0,0
fmwww.bc.edu/repec/bocode/e/epicheck4.ado,0,0
fmwww.bc.edu/repec/bocode/e/epichecks.ado,0,0
fmwww.bc.edu/repec/bocode/e/epiconf.ado,0,0
fmwww.bc.edu/repec/bocode/e/epimodels.ado,0,0
fmwww.bc.edu/repec/bocode/e/epimodels_util.ado,0,0
fmwww.bc.edu/repec/bocode/e/episens.ado,0,0
fmwww.bc.edu/repec/bocode/e/episens_mcsa_all.ado,0,0
fmwww.bc.edu/repec/bocode/e/episens_mcsa_mie.ado,0,0
fmwww.bc.edu/repec/bocode/e/episens_mcsa_sel.ado,0,0
fmwww.bc.edu/repec/bocode/e/episens_mcsa_unc.ado,0,0
fmwww.bc.edu/repec/bocode/e/episensi.ado,0,0
fmwww.bc.edu/repec/bocode/e/episensrri.ado,0,0
fmwww.bc.edu/repec/bocode/e/epitable2.ado,0,1
fmwww.bc.edu/repec/bocode/e/epitable3.ado,0,0
fmwww.bc.edu/repec/bocode/e/epiweek.ado,0,0
fmwww.bc.edu/repec/bocode/e/epiweek2.ado,0,0
fmwww.bc.edu/repec/bocode/e/epresent.ado,0,0
fmwww.bc.edu/repec/bocode/e/epsigr.ado,0,0
fmwww.bc.edu/repec/bocode/e/eqlist.ado,0,0
fmwww.bc.edu/repec/bocode/e/eqndefine.ado,0,0
fmwww.bc.edu/repec/bocode/e/eqprhistogram.ado,0,0
fmwww.bc.edu/repec/bocode/e/equation.ado,0,0
fmwww.bc.edu/repec/bocode/e/er.ado,0,0
fmwww.bc.edu/repec/bocode/e/eraseps.ado,0,0
fmwww.bc.edu/repec/bocode/e/erate.ado,0,0
fmwww.bc.edu/repec/bocode/e/ereplace.ado,0,0
fmwww.bc.edu/repec/bocode/e/erepost.ado,0,0
fmwww.bc.edu/repec/bocode/e/eret2.ado,0,0
fmwww.bc.edu/repec/bocode/e/errbplot.ado,2,0
fmwww.bc.edu/repec/bocode/e/ersur.ado,2,1
fmwww.bc.edu/repec/bocode/e/es_event_wrk_dlg.ado,0,0
fmwww.bc.edu/repec/bocode/e/es_store_array.ado,0,0
fmwww.bc.edu/repec/bocode/e/es_trade_wrk_dlg.ado,0,0
fmwww.bc.edu/repec/bocode/e/esetran.ado,0,0
fmwww.bc.edu/repec/bocode/e/esizereg.ado,0,1
fmwww.bc.edu/repec/bocode/e/esizeregi.ado,0,1
fmwww.bc.edu/repec/bocode/e/esli.ado,0,0
fmwww.bc.edu/repec/bocode/e/est2one.ado,0,0
fmwww.bc.edu/repec/bocode/e/est2rowlbl.ado,0,0
fmwww.bc.edu/repec/bocode/e/est2tex.ado,0,0
fmwww.bc.edu/repec/bocode/e/est2vec.ado,0,0
fmwww.bc.edu/repec/bocode/e/est_fixed.ado,2,1
fmwww.bc.edu/repec/bocode/e/est_gs.ado,2,1
fmwww.bc.edu/repec/bocode/e/estadd.ado,0,0
fmwww.bc.edu/repec/bocode/e/esteta.ado,0,0
fmwww.bc.edu/repec/bocode/e/estfe.ado,0,0
fmwww.bc.edu/repec/bocode/e/estim_wrapper.ado,0,0
fmwww.bc.edu/repec/bocode/e/estout.ado,7,4
fmwww.bc.edu/repec/bocode/e/estout1.ado,0,0
fmwww.bc.edu/repec/bocode/e/estoutdef.ado,0,0
fmwww.bc.edu/repec/bocode/e/estparm.ado,0,0
fmwww.bc.edu/repec/bocode/e/estparm_p.ado,0,0
fmwww.bc.edu/repec/bocode/e/estparmtest.ado,0,0
fmwww.bc.edu/repec/bocode/e/estpost.ado,13,0
fmwww.bc.edu/repec/bocode/e/estquant.ado,6,16
fmwww.bc.edu/repec/bocode/e/estrat.ado,4,4
fmwww.bc.edu/repec/bocode/e/estread.ado,30,14
fmwww.bc.edu/repec/bocode/e/estsave.ado,0,0
fmwww.bc.edu/repec/bocode/e/estsimp.ado,0,0
fmwww.bc.edu/repec/bocode/e/eststo.ado,0,0
fmwww.bc.edu/repec/bocode/e/esttab.ado,0,0
fmwww.bc.edu/repec/bocode/e/estudy.ado,35,0
fmwww.bc.edu/repec/bocode/e/estwrite.ado,27,12
fmwww.bc.edu/repec/bocode/e/eth2grecal.ado,0,0
fmwww.bc.edu/repec/bocode/e/etime.ado,0,0
fmwww.bc.edu/repec/bocode/e/etr.ado,0,0
fmwww.bc.edu/repec/bocode/e/etr_demo.do,0,0
fmwww.bc.edu/repec/bocode/e/etregress_fixedrho.ado,0,0
fmwww.bc.edu/repec/bocode/e/etregress_fixedrho_lf.ado,0,0
fmwww.bc.edu/repec/bocode/e/etregress_fixedrho_po_lf.ado,0,0
fmwww.bc.edu/repec/bocode/e/eucldist.ado,4,0
fmwww.bc.edu/repec/bocode/e/euromod.ado,3,1
fmwww.bc.edu/repec/bocode/e/euromod_getdata.ado,3,1
fmwww.bc.edu/repec/bocode/e/euromod_getinfo.ado,3,1
fmwww.bc.edu/repec/bocode/e/euromod_getmodel.ado,0,0
fmwww.bc.edu/repec/bocode/e/euromod_run.ado,3,1
fmwww.bc.edu/repec/bocode/e/euromod_setinfo.ado,3,1
fmwww.bc.edu/repec/bocode/e/eurostatuse.ado,0,1
fmwww.bc.edu/repec/bocode/e/eurouse.ado,0,0
fmwww.bc.edu/repec/bocode/e/evaldes.ado,17,0
fmwww.bc.edu/repec/bocode/e/evalue.ado,0,0
fmwww.bc.edu/repec/bocode/e/evalue_estat.ado,0,0
fmwww.bc.edu/repec/bocode/e/evalues.ado,0,0
fmwww.bc.edu/repec/bocode/e/event_plot.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventbaseline.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventbaseline.do,0,0
fmwww.bc.edu/repec/bocode/e/eventcoefplot.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventdd.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventdd_estat.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventstudy.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventstudy2.ado,26,0
fmwww.bc.edu/repec/bocode/e/eventstudy2_parallel.do,0,0
fmwww.bc.edu/repec/bocode/e/eventstudy_wrk_dlg_event.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventstudy_wrk_dlg_trade.ado,0,0
fmwww.bc.edu/repec/bocode/e/eventstudyinteract.ado,24,0
fmwww.bc.edu/repec/bocode/e/eventstudyweights.ado,0,0
fmwww.bc.edu/repec/bocode/e/evhistplot.ado,0,0
fmwww.bc.edu/repec/bocode/e/evi.ado,0,0
fmwww.bc.edu/repec/bocode/e/evstudydd.ado,0,1
fmwww.bc.edu/repec/bocode/e/ewma.ado,0,0
fmwww.bc.edu/repec/bocode/e/ewreg.ado,2,1
fmwww.bc.edu/repec/bocode/e/example_1.do,0,0
fmwww.bc.edu/repec/bocode/e/example_2.do,0,0
fmwww.bc.edu/repec/bocode/e/example_3.do,0,0
fmwww.bc.edu/repec/bocode/e/example_c_ml_stata.do,0,0
fmwww.bc.edu/repec/bocode/e/example_eventcoefplot.do,0,0
fmwww.bc.edu/repec/bocode/e/example_map.do,0,0
fmwww.bc.edu/repec/bocode/e/example_map2.do,0,0
fmwww.bc.edu/repec/bocode/e/example_map2a.do,0,0
fmwww.bc.edu/repec/bocode/e/example_multicoefplot.do,0,0
fmwww.bc.edu/repec/bocode/e/example_r_ml_stata.do,0,0
fmwww.bc.edu/repec/bocode/e/example_stata.do,0,0
fmwww.bc.edu/repec/bocode/e/example_testjfe.do,0,0
fmwww.bc.edu/repec/bocode/e/exampleobs.ado,0,0
fmwww.bc.edu/repec/bocode/e/examples.ado,0,0
fmwww.bc.edu/repec/bocode/e/examples8.ado,0,0
fmwww.bc.edu/repec/bocode/e/examples_estudy.do,0,0
fmwww.bc.edu/repec/bocode/e/examples_inlist2.do,0,0
fmwww.bc.edu/repec/bocode/e/examples_tab.do,0,0
fmwww.bc.edu/repec/bocode/e/examples_tex.do,0,0
fmwww.bc.edu/repec/bocode/e/exbsample.ado,0,0
fmwww.bc.edu/repec/bocode/e/excel2latex.ado,13,2
fmwww.bc.edu/repec/bocode/e/excelclean.ado,0,0
fmwww.bc.edu/repec/bocode/e/excelclean_demo.ado,0,0
fmwww.bc.edu/repec/bocode/e/excelcol.ado,0,0
fmwww.bc.edu/repec/bocode/e/exceloutput.ado,0,0
fmwww.bc.edu/repec/bocode/e/exceloutput_example.do,0,0
fmwww.bc.edu/repec/bocode/e/excelsave.ado,0,0
fmwww.bc.edu/repec/bocode/e/exitma.ado,0,0
fmwww.bc.edu/repec/bocode/e/expand_n.ado,0,0
fmwww.bc.edu/repec/bocode/e/expandby.ado,0,0
fmwww.bc.edu/repec/bocode/e/expandihlp.ado,0,0
fmwww.bc.edu/repec/bocode/e/expandrank.ado,0,0
fmwww.bc.edu/repec/bocode/e/expevaluator.ado,0,0
fmwww.bc.edu/repec/bocode/e/expgen.ado,0,0
fmwww.bc.edu/repec/bocode/e/expl.ado,0,0
fmwww.bc.edu/repec/bocode/e/explist.ado,0,0
fmwww.bc.edu/repec/bocode/e/explorelabs.ado,0,0
fmwww.bc.edu/repec/bocode/e/export_svmlight.ado,0,0
fmwww.bc.edu/repec/bocode/e/exportunbal.do,0,0
fmwww.bc.edu/repec/bocode/e/expreg.ado,0,0
fmwww.bc.edu/repec/bocode/e/exptorcs.ado,0,0
fmwww.bc.edu/repec/bocode/e/expy.ado,0,0
fmwww.bc.edu/repec/bocode/e/exquantile.ado,3,2
fmwww.bc.edu/repec/bocode/e/extend_opt_graph.ado,0,0
fmwww.bc.edu/repec/bocode/e/extend_opt_price.ado,0,0
fmwww.bc.edu/repec/bocode/e/extfunnel.ado,2,1
fmwww.bc.edu/repec/bocode/e/extraColors.do,0,0
fmwww.bc.edu/repec/bocode/e/extrdate.ado,0,0
fmwww.bc.edu/repec/bocode/e/extreme.ado,0,0
fmwww.bc.edu/repec/bocode/e/extreme_estimate.ado,0,0
fmwww.bc.edu/repec/bocode/e/extreme_p.ado,0,0
fmwww.bc.edu/repec/bocode/e/extreme_small.ado,0,0
fmwww.bc.edu/repec/bocode/e/extremes.ado,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced001.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced001b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced002.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced003.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced003b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced004.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced005.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced006.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced006b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced007.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced008.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced101.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced102.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced103.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced104.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced401.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced401b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced402.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced402b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced402c.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced402d.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced403.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced403b.do,0,0
fmwww.bc.edu/repec/bocode/e/estout.old/advanced403c.do,0,0
