package,version,version_date,proxied
nstagebinopt,1.02,2026-04-07T07:57:29Z,
ntreatreg,20220516,2026-04-07T07:57:29Z,
num2base26,1.0,2026-04-07T07:57:29Z,
num2words,1.0.3,2026-04-07T07:57:29Z,
number_exporting,20240723,2026-04-07T07:57:29Z,
numdate,1.5.3,2026-04-07T07:57:29Z,
nvars,,2026-04-07T07:57:29Z,
nw_fromlist,20170616,2026-04-07T07:57:29Z,
nw_projection,20200407,2026-04-07T07:57:29Z,
nw_wcc,20170217,2026-04-07T07:57:29Z,
nwannd,20161218,2026-04-07T07:57:29Z,
nwassortativity,20220816,2026-04-07T07:57:29Z,
nwcluster,20170217,2026-04-07T07:57:29Z,
nwdisparity,20161218,2026-04-07T07:57:29Z,
nwind,1.0,2026-04-07T07:57:29Z,
nwreciprocity,20161218,2026-04-07T07:57:29Z,
nwstrengthcent,20161218,2026-04-07T07:57:29Z,
nysiis,20180721,2026-04-07T07:57:29Z,
nytimes,1.1.0,2026-04-07T07:57:29Z,
oaxaca,4.1.1,2026-04-07T07:57:29Z,
oaxaca8,2.15,2026-04-07T07:57:29Z,
oaxaca9,1.0.0,2026-04-07T07:57:29Z,
obsdiff,1.0.1,2026-04-07T07:57:29Z,
obsofint,1.0.4,2026-04-07T07:57:29Z,
ocmt,0.8,2026-04-07T07:57:29Z,
ocratio,1.0.1,2026-04-07T07:57:29Z,
ocsb,1.0.0,2026-04-07T07:57:29Z,
oda,1.2.0,2026-04-07T07:57:29Z,
oddsrisk,2.0,2026-04-07T07:57:29Z,
odi,1.0.0,2026-04-07T07:57:29Z,
odk_validate,20240211,2026-04-07T07:57:29Z,
odkexport,20250621,2026-04-07T07:57:29Z,
odkmeta,1.2.0,2026-04-07T07:57:29Z,
odksplit,2.1.0,2026-04-07T07:57:29Z,
oeratio,1.0.1,2026-04-07T07:57:29Z,
oesch,20181023,2026-04-07T07:57:29Z,
oga,1.0.0,2026-04-07T07:57:29Z,
oglm,2.3.3,2026-04-07T07:57:29Z,
oglm9,1.2.0,2026-04-07T07:57:29Z,
omegacoef,20210909,2026-04-07T07:57:29Z,
omninorm,2.0.0,2026-04-07T07:57:29Z,
omodel,1.0.1,2026-04-07T07:57:29Z,
oneclick,20241124,2026-04-07T07:57:29Z,
onedrive,1.1,2026-04-07T07:57:29Z,
onespell,1.1.1,2026-04-07T07:57:29Z,
onetext,20220713,2026-04-07T07:57:29Z,
onewayplot,2.1.3,2026-04-07T07:57:29Z,
onewplot,20030706,2026-04-07T07:57:29Z,
opacity,1.2.0,2026-04-07T07:57:29Z,
oparallel,1.0.9,2026-04-07T07:57:29Z,
openall,1.0.0,2026-04-07T07:57:29Z,
opencagegeo,20180224,2026-04-07T07:57:29Z,
opendf,2.1.0,2026-04-07T07:57:29Z,
opl,20251222,2026-04-07T07:57:29Z,
oplabdata,20171021,2026-04-07T07:57:29Z,
opplot,20240105,2026-04-07T07:57:29Z,
oprobpr,20080728,2026-04-07T07:57:29Z,
optaspect,1.0,2026-04-07T07:57:29Z,
optifact,1.1,2026-04-07T07:57:29Z,
ordcatsampsi,1.0.0,2026-04-07T07:57:29Z,
ordplot,1.2.1,2026-04-07T07:57:29Z,
ordvar,1.1.0,2026-04-07T07:57:29Z,
orse,1.1.0,2026-04-07T07:57:29Z,
orth_out,2.9.4,2026-04-07T07:57:29Z,
orthog,1.0.1,2026-04-07T07:57:29Z,
osgen,20200914,2026-04-07T07:57:29Z,
osort,20190905,2026-04-07T07:57:29Z,
outdat,20080929,2026-04-07T07:57:29Z,
outdetect,3.2.1,2026-04-07T07:57:29Z,
outfix,,2026-04-07T07:57:29Z,
outfix2,1.1.0,2026-04-07T07:57:29Z,
outfixt,1.1,2026-04-07T07:57:29Z,
outreg,4.32,2026-04-07T07:57:29Z,
outreg2,2.3.2,2026-04-07T07:57:29Z,
outreg5,1.0.3,2026-04-07T07:57:29Z,
outseries,,2026-04-07T07:57:29Z,
outsum,20140730,2026-04-07T07:57:29Z,
outtable,1.0.8,2026-04-07T07:57:29Z,
outtex,,2026-04-07T07:57:29Z,
outwrite,3.42,2026-04-07T07:57:29Z,
ovbd,20240707,2026-04-07T07:57:29Z,
overdisp,1.0.0,2026-04-07T07:57:29Z,
overfit,20150207,2026-04-07T07:57:29Z,
overid,3.0.0,2026-04-07T07:57:29Z,
overlay,,2026-04-07T07:57:29Z,
p2ci,1.1,2026-04-07T07:57:29Z,
pace,20241211,2026-04-07T07:57:29Z,
pagetrend,1.0.0,2026-04-07T07:57:29Z,
pairdata,20060427,2026-04-07T07:57:29Z,
pairplot,1.0.11,2026-04-07T07:57:29Z,
pajek2stata,1.0,2026-04-07T07:57:29Z,
palette_all,20060927,2026-04-07T07:57:29Z,
palettes,20251213,2026-04-07T07:57:29Z,
pam,2.0,2026-04-07T07:57:29Z,
panelauto,20031126,2026-04-07T07:57:29Z,
panelhetero,20200119,2026-04-07T07:57:29Z,
panell,20161022,2026-04-07T07:57:29Z,
panels,1.0.2,2026-04-07T07:57:29Z,
panelthin,1.0.1,2026-04-07T07:57:29Z,
panelunit,20031021,2026-04-07T07:57:29Z,
panelview,20230925,2026-04-07T07:57:29Z,
pantest2,,2026-04-07T07:57:29Z,
paragr,1.0.1,2026-04-07T07:57:29Z,
parallel,1.15.8.19,2026-04-07T07:57:29Z,
paramed,1.5,2026-04-07T07:57:29Z,
paran,1.5.0,2026-04-07T07:57:29Z,
paretofit,20151111,2026-04-07T07:57:29Z,
pariv,2.0.0,2026-04-07T07:57:29Z,
parmest,20220711,2026-04-07T07:57:29Z,
parmhet,20251117,2026-04-07T07:57:29Z,
parmparse,20110803,2026-04-07T07:57:29Z,
parplot,1.1.2,2026-04-07T07:57:29Z,
parseloc,1.0.0,2026-04-07T07:57:29Z,
parseuas,1.4,2026-04-07T07:57:29Z,
partchart,20150216,2026-04-07T07:57:29Z,
partgam,1.0.8,2026-04-07T07:57:29Z,
partpred,0.4,2026-04-07T07:57:29Z,
parttau,20100203,2026-04-07T07:57:29Z,
pascal,20061027,2026-04-07T07:57:29Z,
path,2.2.0,2026-04-07T07:57:29Z,
pathmaker,20211009,2026-04-07T07:57:29Z,
pathof,20141104,2026-04-07T07:57:29Z,
pathutil,2.2.0,2026-04-07T07:57:29Z,
paverage,20080816,2026-04-07T07:57:29Z,
payper,20130124,2026-04-07T07:57:29Z,
pbeta,2.0.0,2026-04-07T07:57:29Z,
pbreg,20130317,2026-04-07T07:57:29Z,
pca2,20151115,2026-04-07T07:57:29Z,
pcacoefsave,1.0.4,2026-04-07T07:57:29Z,
pccmtoolkit,20240920,2026-04-07T07:57:29Z,
pcdid,20210216,2026-04-07T07:57:29Z,
pcdsearch,20221124,2026-04-07T07:57:29Z,
pchipolate,1.0.0,2026-04-07T07:57:29Z,
pciplot,1.4.0,2026-04-07T07:57:29Z,
pcm,6.3,2026-04-07T07:57:29Z,
pcmdif,20141017,2026-04-07T07:57:29Z,
pcmodel,20140904,2026-04-07T07:57:29Z,
pcmtest,20140215,2026-04-07T07:57:29Z,
pcontract,20030731,2026-04-07T07:57:29Z,
pcorr2,20040214,2026-04-07T07:57:29Z,
pcorrmat,1.1.0,2026-04-07T07:57:29Z,
pcpanel,20211114,2026-04-07T07:57:29Z,
pctilesets,1.0.2,2026-04-07T07:57:29Z,
pctrim,20140201,2026-04-07T07:57:29Z,
pdc,1.1.0,2026-04-07T07:57:29Z,
pdfplot,1.0,2026-04-07T07:57:29Z,
pdi,1.1,2026-04-07T07:57:29Z,
pdplot,1.0.0,2026-04-07T07:57:29Z,
pdslasso,1.0.03,2026-04-07T07:57:29Z,
peermean,20250403,2026-04-07T07:57:29Z,
peerreview,1.1.1,2026-04-07T07:57:29Z,
pem,2.0,2026-04-07T07:57:29Z,
percat,20150125,2026-04-07T07:57:29Z,
percentmatch,20150321,2026-04-07T07:57:29Z,
percom,20120808,2026-04-07T07:57:29Z,
personage,1.2.1,2026-04-07T07:57:29Z,
persuasio,20221124,2026-04-07T07:57:29Z,
perturb,2.0,2026-04-07T07:57:29Z,
pescadf,1.0.3,2026-04-07T07:57:29Z,
petpoisson,3.0,2026-04-07T07:57:29Z,
pexp,2.0.0,2026-04-07T07:57:29Z,
pfs,1.5,2026-04-07T07:57:29Z,
pfwb,1.7,2026-04-07T07:57:29Z,
pgamma,2.0.2,2026-04-07T07:57:29Z,
pgmhaz8,2.1.1,2026-04-07T07:57:29Z,
phack_deround,20221111,2026-04-07T07:57:29Z,
pheatplot,1.1.0,2026-04-07T07:57:29Z,
phenotype,9.0.1,2026-04-07T07:57:29Z,
piaactools,20131231,2026-04-07T07:57:29Z,
pieplot,1.0.2,2026-04-07T07:57:29Z,
pindex,20140322,2026-04-07T07:57:29Z,
pinocchio,20241126,2026-04-07T07:57:29Z,
pipe,20200801,2026-04-07T07:57:29Z,
pisareg,20131221,2026-04-07T07:57:29Z,
pisatools,20200506,2026-04-07T07:57:29Z,
plausexog,3.1.2,2026-04-07T07:57:29Z,
plot_confidently,20230822,2026-04-07T07:57:29Z,
plotbeta,20120622,2026-04-07T07:57:29Z,
plotmatrix,20190621,2026-04-07T07:57:29Z,
plotrpys,20250923,2026-04-07T07:57:29Z,
plottabs,1.2,2026-04-07T07:57:29Z,
pls,20160531,2026-04-07T07:57:29Z,
plssas,20120621,2026-04-07T07:57:29Z,
plssem,20240531,2026-04-07T07:57:29Z,
plztowknr,3.0,2026-04-07T07:57:29Z,
pmanage,20201210,2026-04-07T07:57:29Z,
pmcalplot,2.2.2,2026-04-07T07:57:29Z,
pmsampsize,1.3.2,2026-04-07T07:57:29Z,
pmvalsampsize,1.0.1,2026-04-07T07:57:29Z,
pnardl,1.1.0,2026-04-07T07:57:29Z,
png2rtf,1.1,2026-04-07T07:57:29Z,
pnrcheck,1.0,2026-04-07T07:57:29Z,
pobrezaecu,20180512,2026-04-07T07:57:29Z,
poi2hdfe,2.3,2026-04-07T07:57:29Z,
poisml,,2026-04-07T07:57:29Z,
polar,1.0,2026-04-07T07:57:29Z,
polarspike,1.0,2026-04-07T07:57:29Z,
polyspline,20240522,2026-04-07T07:57:29Z,
pooledsd,20230919,2026-04-07T07:57:29Z,
poparms,7.1.2,2026-04-07T07:57:29Z,
popsim,1.0,2026-04-07T07:57:29Z,
postrcspline,20131213,2026-04-07T07:57:29Z,
postrri,1.0.0,2026-04-07T07:57:29Z,
posw_posis,20230504,2026-04-07T07:57:29Z,
povcalnet,1.2.0,2026-04-07T07:57:29Z,
povdeco,2.1.0,2026-04-07T07:57:29Z,
poverty,2.0.0,2026-04-07T07:57:29Z,
povguide,1.2,2026-04-07T07:57:29Z,
povguide2,20250117,2026-04-07T07:57:29Z,
povimp,1.0,2026-04-07T07:57:29Z,
povtime,2.0.0,2026-04-07T07:57:29Z,
power_abk,20251118,2026-04-07T07:57:29Z,
power_arima_itsa,1.0.0,2026-04-07T07:57:29Z,
power_concord,20230925,2026-04-07T07:57:29Z,
power_diagnostic,20220826,2026-04-07T07:57:29Z,
power_icc,20230704,2026-04-07T07:57:29Z,
power_itsa,20260403,2026-04-07T07:57:29Z,
power_kappa,20230922,2026-04-07T07:57:29Z,
power_loa,20230528,2026-04-07T07:57:29Z,
power_oneroc,20221003,2026-04-07T07:57:29Z,
power_roc,20221111,2026-04-07T07:57:29Z,
power_step,1.1.0,2026-04-07T07:57:29Z,
power_swgee,20220610,2026-04-07T07:57:29Z,
power_tworates_zhu,20210823,2026-04-07T07:57:29Z,
power_tworoc,20221003,2026-04-07T07:57:29Z,
powercal,20120331,2026-04-07T07:57:29Z,
powerclus,3.0.0,2026-04-07T07:57:29Z,
powermap,1.1,2026-04-07T07:57:29Z,
powerq,1.10,2026-04-07T07:57:29Z,
powersim,20130905,2026-04-07T07:57:29Z,
ppml,20151027,2026-04-07T07:57:29Z,
ppml_fe_bias,20210306,2026-04-07T07:57:29Z,
ppml_panel_sg,20181204,2026-04-07T07:57:29Z,
ppmlhdfe,2.3.3,2026-04-07T07:57:29Z,
ppp,20250904,2026-04-07T07:57:29Z,
ppplot,1.0.0,2026-04-07T07:57:29Z,
ppschromy,1.0.2,2026-04-07T07:57:29Z,
ppssampford,0.1.0,2026-04-07T07:57:29Z,
pq,3.0.0,2026-04-07T07:57:29Z,
praisk,1.1.0,2026-04-07T07:57:29Z,
pre,1.51,2026-04-07T07:57:29Z,
predcalc,2.1.0,2026-04-07T07:57:29Z,
predperf,1.0,2026-04-07T07:57:29Z,
predsurv,20200529,2026-04-07T07:57:29Z,
predxcat,3.1.3,2026-04-07T07:57:29Z,
predxcon,3.1.3,2026-04-07T07:57:29Z,
prepar,20150513,2026-04-07T07:57:29Z,
preparation,1.0.0,2026-04-07T07:57:29Z,
preserve_globals,2.2.0,2026-04-07T07:57:29Z,
pretrends,0.5.1,2026-04-07T07:57:29Z,
pretty_baseline,20240105,2026-04-07T07:57:29Z,
pretty_suite,20241126,2026-04-07T07:57:29Z,
prevent,20240618,2026-04-07T07:57:29Z,
primes,20051104,2026-04-07T07:57:29Z,
printgph,,2026-04-07T07:57:29Z,
prismscore,20230423,2026-04-07T07:57:29Z,
probcalc,20111015,2026-04-07T07:57:29Z,
probexog-tobexog,20070519,2026-04-07T07:57:29Z,
probgenextval,20211130,2026-04-07T07:57:29Z,
probitfe,3.0.3,2026-04-07T07:57:29Z,
probitiv,5.0,2026-04-07T07:57:29Z,
probitmiss,20110803,2026-04-07T07:57:29Z,
prodest,1.0.1,2026-04-07T07:57:29Z,
prodvars,20110209,2026-04-07T07:57:29Z,
prody,20170330,2026-04-07T07:57:29Z,
profhap,20050325,2026-04-07T07:57:29Z,
progres,1.0.0,2026-04-07T07:57:29Z,
project,1.3.1,2026-04-07T07:57:29Z,
prolist,1.1,2026-04-07T07:57:29Z,
propcnsreg,1.7.2,2026-04-07T07:57:29Z,
proprcspline,1.2.3,2026-04-07T07:57:29Z,
prosperity,3.1,2026-04-07T07:57:29Z,
province_devcat,20251203,2026-04-07T07:57:29Z,
prtab,20190719,2026-04-07T07:57:29Z,
prwe,1.0.0,2026-04-07T07:57:29Z,
psacalc,2.1,2026-04-07T07:57:29Z,
psbayes,1.2.0,2026-04-07T07:57:29Z,
psemail,20130225,2026-04-07T07:57:29Z,
psestimate,1.5.3,2026-04-07T07:57:29Z,
pshare,1.2.8,2026-04-07T07:57:29Z,
psidtools,20250824,2026-04-07T07:57:29Z,
psiduse,0.12,2026-04-07T07:57:29Z,
psmatch2,4.0.12,2026-04-07T07:57:29Z,
pspline,1.2.4,2026-04-07T07:57:29Z,
psr,0.9.3,2026-04-07T07:57:29Z,
psreg,20201023,2026-04-07T07:57:29Z,
pstrata,1.1.1,2026-04-07T07:57:29Z,
psweight,20190812,2026-04-07T07:57:29Z,
ptrend,2.0.0,2026-04-07T07:57:29Z,
ptvtools,20150914,2026-04-07T07:57:29Z,
pullin,20221217,2026-04-07T07:57:29Z,
punaf,20150904,2026-04-07T07:57:29Z,
punafcc,20230206,2026-04-07T07:57:29Z,
putdocxcrosstab,20180325,2026-04-07T07:57:29Z,
putdocxfreqtable,20191109,2026-04-07T07:57:29Z,
putwrap,1.0.3,2026-04-07T07:57:29Z,
pv,20231025,2026-04-07T07:57:29Z,
pvenn,20111128,2026-04-07T07:57:29Z,
pvfix,20151231,2026-04-07T07:57:29Z,
pvvar,20130314,2026-04-07T07:57:29Z,
pvw,20190203,2026-04-07T07:57:29Z,
pwcorr2,1.0.0,2026-04-07T07:57:29Z,
pwcorrf,20160721,2026-04-07T07:57:29Z,
pwcorrs,1.8.2,2026-04-07T07:57:29Z,
pwcorrw,,2026-04-07T07:57:29Z,
pwcov,1.1.1,2026-04-07T07:57:29Z,
pweibull,2.1.1,2026-04-07T07:57:29Z,
pwexp,20240105,2026-04-07T07:57:29Z,
pwlaw,1.2,2026-04-07T07:57:29Z,
pwmc,3.0.0,2026-04-07T07:57:29Z,
pwploti,1.1.1,2026-04-07T07:57:29Z,
pyconvertu,1.3.2,2026-04-07T07:57:29Z,
pyramid,,2026-04-07T07:57:29Z,
pyramid_chart,1.2,2026-04-07T07:57:29Z,
pystacked,0.7.5,2026-04-07T07:57:29Z,
python,0.1.0,2026-04-07T07:57:29Z,
pzms,20251204,2026-04-07T07:57:29Z,
qadf,1.0.0,2026-04-07T07:57:29Z,
qap,2.1.1,2026-04-07T07:57:29Z,
qardl,1.0.0,2026-04-07T07:57:29Z,
qbeta,2.0.0,2026-04-07T07:57:29Z,
qbplot,1.0.0,2026-04-07T07:57:29Z,
qcm,2.0.1,2026-04-07T07:57:29Z,
qconvert,1.10,2026-04-07T07:57:29Z,
qcount,1.0.0,2026-04-07T07:57:29Z,
qenv,20130214,2026-04-07T07:57:29Z,
qexp,2.0.0,2026-04-07T07:57:29Z,
qfactor,2.40,2026-04-07T07:57:29Z,
qgamma,2.0.2,2026-04-07T07:57:29Z,
qhapipf,20090904,2026-04-07T07:57:29Z,
qic,1.1.9,2026-04-07T07:57:29Z,
qll,1.0.0,2026-04-07T07:57:29Z,
qlognorm,1.0.0,2026-04-07T07:57:29Z,
qlqc15,20161219,2026-04-07T07:57:29Z,
qn,20130928,2026-04-07T07:57:29Z,
qog,20200527,2026-04-07T07:57:29Z,
qogbook,20130905,2026-04-07T07:57:29Z,
qpair,1.21,2026-04-07T07:57:29Z,
qpfit,20070319,2026-04-07T07:57:29Z,
qqcompare,20150708,2026-04-07T07:57:29Z,
qqplot2,19980823,2026-04-07T07:57:29Z,
qqplot3,1.0.0,2026-04-07T07:57:29Z,
qqplotg,3.0.0,2026-04-07T07:57:29Z,
qqvalue,20201122,2026-04-07T07:57:29Z,
qreg2,20210302,2026-04-07T07:57:29Z,
qregpd,1.0.1,2026-04-07T07:57:29Z,
qregplot,1.22,2026-04-07T07:57:29Z,
qregsel,1.1,2026-04-07T07:57:29Z,
qrisk2cmd,20160915,2026-04-07T07:57:29Z,
qrkd,20220228,2026-04-07T07:57:29Z,
qrowname,20021114,2026-04-07T07:57:29Z,
qrprocess,1.1.1,2026-04-07T07:57:29Z,
qsim,1.1.0,2026-04-07T07:57:29Z,
qsub,1.0.0,2026-04-07T07:57:29Z,
qta,4.4,2026-04-07T07:57:29Z,
quadas,1.00,2026-04-07T07:57:29Z,
quaidsce,1.1.1,2026-04-07T07:57:29Z,
qualtricsload,0.1.0,2026-04-07T07:57:29Z,
quandl,20150814,2026-04-07T07:57:29Z,
quantil2,1.3.1,2026-04-07T07:57:29Z,
quantiles,1.1,2026-04-07T07:57:29Z,
quantilesets,1.0.0,2026-04-07T07:57:29Z,
quickicc,1.0,2026-04-07T07:57:29Z,
quine,20140722,2026-04-07T07:57:29Z,
qv,20140721,2026-04-07T07:57:29Z,
qweibull,2.1.1,2026-04-07T07:57:29Z,
r2_mlm,20251205,2026-04-07T07:57:29Z,
r2_mz,1.0.1,2026-04-07T07:57:29Z,
r2_nakagawa,1.0.0,2026-04-07T07:57:29Z,
r2c,20130406,2026-04-07T07:57:29Z,
r2nlsur,2.0,2026-04-07T07:57:29Z,
r2o,1.1.0,2026-04-07T07:57:29Z,
r2reg3,4.0,2026-04-07T07:57:29Z,
r2sem,2.0,2026-04-07T07:57:29Z,
r2var,1.0,2026-04-07T07:57:29Z,
r_ml_stata_cv,20230217,2026-04-07T07:57:29Z,
r_to_d,1.0.0,2026-04-07T07:57:29Z,
radar,20211206,2026-04-07T07:57:29Z,
radf,1.9,2026-04-07T07:57:29Z,
radiusmatch,1.1.1,2026-04-07T07:57:29Z,
raewma,0.1.0,2026-04-07T07:57:29Z,
ralloc,20180128,2026-04-07T07:57:29Z,
ralpha,1.0.1,2026-04-07T07:57:29Z,
randcmd,3.0.0,2026-04-07T07:57:29Z,
randcmdci,3.0.0,2026-04-07T07:57:29Z,
randcoef,20200801,2026-04-07T07:57:29Z,
randinf,1.7,2026-04-07T07:57:29Z,
randmarkovseq,2.0.1,2026-04-07T07:57:29Z,
randomid,20151114,2026-04-07T07:57:29Z,
randomize,20170601,2026-04-07T07:57:29Z,
randomizr,20170919,2026-04-07T07:57:29Z,
randomselect,1.1,2026-04-07T07:57:29Z,
randomtag,1.1.0,2026-04-07T07:57:29Z,
randtreat,1.4,2026-04-07T07:57:29Z,
randtreatseq,1.0.0,2026-04-07T07:57:29Z,
rangejoin,1.1.3,2026-04-07T07:57:29Z,
rangerun,1.0.0,2026-04-07T07:57:29Z,
rangestat,1.1.1,2026-04-07T07:57:29Z,
rankseg,3.00,2026-04-07T07:57:29Z,
ranktest,2.0.04,2026-04-07T07:57:29Z,
ranova,,2026-04-07T07:57:29Z,
ranvar,,2026-04-07T07:57:29Z,
rardl,1.1.0,2026-04-07T07:57:29Z,
ras,20211222,2026-04-07T07:57:29Z,
raschcvt,,2026-04-07T07:57:29Z,
raschfit,20130508,2026-04-07T07:57:29Z,
raschify,1.0.0,2026-04-07T07:57:29Z,
raschpower,3.2,2026-04-07T07:57:29Z,
raschtest,8.6,2026-04-07T07:57:29Z,
raschtestv7,8.7,2026-04-07T07:57:29Z,
rasprt,1.1.1,2026-04-07T07:57:29Z,
rassign,20200407,2026-04-07T07:57:29Z,
ratio_plot,20240405,2026-04-07T07:57:29Z,
rbfmvar,2.0.0,2026-04-07T07:57:29Z,
rbiprobit,1.1.0,2026-04-07T07:57:29Z,
rbounds,1.1.6,2026-04-07T07:57:29Z,
rc2,1.0,2026-04-07T07:57:29Z,
rc_spline,20050114,2026-04-07T07:57:29Z,
rca,20131211,2026-04-07T07:57:29Z,
rcd,20110226,2026-04-07T07:57:29Z,
rcentile,20200416,2026-04-07T07:57:29Z,
rcl,1.01,2026-04-07T07:57:29Z,
rcm,4.1.0,2026-04-07T07:57:29Z,
rcolp2mat,20160807,2026-04-07T07:57:29Z,
rcsgen,1.5.9,2026-04-07T07:57:29Z,
rcspline,1.1.1,2026-04-07T07:57:29Z,
rct_minim,2.3.0,2026-04-07T07:57:29Z,
rctable,2.7,2026-04-07T07:57:29Z,
rctmiss,0.12.4,2026-04-07T07:57:29Z,
rd,2.9,2026-04-07T07:57:29Z,
rdatasets,20171202,2026-04-07T07:57:29Z,
rdbalance,20210617,2026-04-07T07:57:29Z,
rdci,20101014,2026-04-07T07:57:29Z,
rdcont,2.0.0,2026-04-07T07:57:29Z,
rdcv,20151107,2026-04-07T07:57:29Z,
rddensity,2.3,2026-04-07T07:57:29Z,
rddid,2.3.0,2026-04-07T07:57:29Z,
rddsga,1.0.0,2026-04-07T07:57:29Z,
rdecompose,20230108,2026-04-07T07:57:29Z,
rdesigni,2.1.0,2026-04-07T07:57:29Z,
rdexo,20190715,2026-04-07T07:57:29Z,
rdiff,1.0.0,2026-04-07T07:57:29Z,
rdmse,20230516,2026-04-07T07:57:29Z,
rdpermute,20181225,2026-04-07T07:57:29Z,
rdpower,1.0,2026-04-07T07:57:29Z,
rdqte,20220118,2026-04-07T07:57:29Z,
rdrobust,10.0.0,2026-04-07T07:57:29Z,
rds,0.0.1,2026-04-07T07:57:29Z,
readlog,1.0.0,2026-04-07T07:57:29Z,
readraster,3.0.2,2026-04-07T07:57:29Z,
readreplace,2.0.0,2026-04-07T07:57:29Z,
readshare,20170922,2026-04-07T07:57:29Z,
readwind,20210614,2026-04-07T07:57:29Z,
realcomimpute,20180110,2026-04-07T07:57:29Z,
recap,20090707,2026-04-07T07:57:29Z,
recast2,1.0.0,2026-04-07T07:57:29Z,
reclink,1.7,2026-04-07T07:57:29Z,
recocl,1.0.0,2026-04-07T07:57:29Z,
recode2,1.1,2026-04-07T07:57:29Z,
recol,20230425,2026-04-07T07:57:29Z,
redi,1.2,2026-04-07T07:57:29Z,
reffadjust,20130905,2026-04-07T07:57:29Z,
reffect,1.0,2026-04-07T07:57:29Z,
reformat,1.1.4,2026-04-07T07:57:29Z,
reftex,9.6,2026-04-07T07:57:29Z,
reg2docx,1.5,2026-04-07T07:57:29Z,
reg2hdfe,2.01,2026-04-07T07:57:29Z,
reg2logit,20201105,2026-04-07T07:57:29Z,
reg_sandwich,0.0,2026-04-07T07:57:29Z,
reg_ss,20241116,2026-04-07T07:57:29Z,
regall,20190428,2026-04-07T07:57:29Z,
reganat,20100610,2026-04-07T07:57:29Z,
regaxis,20160424,2026-04-07T07:57:29Z,
regcheck,20141215,2026-04-07T07:57:29Z,
regcoef,20150115,2026-04-07T07:57:29Z,
regdis,20100421,2026-04-07T07:57:29Z,
regen,1.0.1,2026-04-07T07:57:29Z,
regfit,3.0,2026-04-07T07:57:29Z,
reggae_music,0.1,2026-04-07T07:57:29Z,
reghdfe,6.13.1,2026-04-07T07:57:29Z,
reghdfejl,1.1.8,2026-04-07T07:57:29Z,
regife,20260330,2026-04-07T07:57:29Z,
regintfe,1.04,2026-04-07T07:57:29Z,
reglike,1.1.0,2026-04-07T07:57:29Z,
regmain,20190731,2026-04-07T07:57:29Z,
regoprob,20060906,2026-04-07T07:57:29Z,
regoprob2,20100522,2026-04-07T07:57:29Z,
regoptwgt,1.0.0,2026-04-07T07:57:29Z,
regpar,20150904,2026-04-07T07:57:29Z,
regpred,2.0.1,2026-04-07T07:57:29Z,
regproject,1.0.1,2026-04-07T07:57:29Z,
regresby,,2026-04-07T07:57:29Z,
regsave,1.4.9,2026-04-07T07:57:29Z,
regsensitivity,1.2.0,2026-04-07T07:57:29Z,
regtable,20121218,2026-04-07T07:57:29Z,
regtex,3.8.7,2026-04-07T07:57:29Z,
regwls,20140520,2026-04-07T07:57:29Z,
regxfe,1.1,2026-04-07T07:57:29Z,
rel_clust,1.0.2,2026-04-07T07:57:29Z,
reldist,1.3.1,2026-04-07T07:57:29Z,
relicoef,20150409,2026-04-07T07:57:29Z,
relogit,1.1.1,2026-04-07T07:57:29Z,
relrank,1.0.3,2026-04-07T07:57:29Z,
rely,3.0.2,2026-04-07T07:57:29Z,
relyplot,3.0.2,2026-04-07T07:57:29Z,
remr,20211016,2026-04-07T07:57:29Z,
renames,1.2.0,2026-04-07T07:57:29Z,
renfiles,20130406,2026-04-07T07:57:29Z,
renlabv,2.0.1,2026-04-07T07:57:29Z,
rensheet,1.0,2026-04-07T07:57:29Z,
renvarlab,1.0,2026-04-07T07:57:29Z,
reorder,1.0.0,2026-04-07T07:57:29Z,
repeatability,1.0.0,2026-04-07T07:57:29Z,
repest,20260402,2026-04-07T07:57:29Z,
repkit,4.0,2026-04-07T07:57:29Z,
replacebylab,20150304,2026-04-07T07:57:29Z,
replacen,1.0.2,2026-04-07T07:57:29Z,
report,20211117,2026-04-07T07:57:29Z,
reporterror,20220515,2026-04-07T07:57:29Z,
repsample,1.1,2026-04-07T07:57:29Z,
require,1.3.1,2026-04-07T07:57:29Z,
reset,2.0,2026-04-07T07:57:29Z,
reset2,1.0,2026-04-07T07:57:29Z,
resetxt,1.0,2026-04-07T07:57:29Z,
reshape3,20171123,2026-04-07T07:57:29Z,
reshape7,20020905,2026-04-07T07:57:29Z,
reshape8,4.2.0,2026-04-07T07:57:29Z,
reshapelabel,20251222,2026-04-07T07:57:29Z,
resize,20220724,2026-04-07T07:57:29Z,
resp,0.5.1,2026-04-07T07:57:29Z,
respdiff,1.0,2026-04-07T07:57:29Z,
reswage,20050121,2026-04-07T07:57:29Z,
retrodesign,1.0.0,2026-04-07T07:57:29Z,
reu,20181007,2026-04-07T07:57:29Z,
rev,2.0.5,2026-04-07T07:57:29Z,
revcat,20150625,2026-04-07T07:57:29Z,
revrs,1.0.1,2026-04-07T07:57:29Z,
revv,1.1.2,2026-04-07T07:57:29Z,
reweight,11.2,2026-04-07T07:57:29Z,
reweight2,20120906,2026-04-07T07:57:29Z,
rewrite,1.4,2026-04-07T07:57:29Z,
rfl,20051202,2026-04-07T07:57:29Z,
rforest,2.0.3,2026-04-07T07:57:29Z,
rfregk,1.0.0,2026-04-07T07:57:29Z,
